MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs,delta,r,alpha,reduced_mag,reduced_dmag,MJDCorrected,3sig limiting mag
59840.43885399999,17.984,0.048,232,11,o,0,1.45,12.74046,7.60387,3065.44,2150.64,2.21,2.03,42.9,-0.479,19.72,20.88,01a59840o0471o,17.8822388520055,18.83206296214,1.0257,5.347401055359663,0.048,59840.3355748017,26.004093769761873
59840.441624,17.913,0.047,248,12,o,0,0.68,12.74035,7.60383,3124.46,2227.83,2.25,2.03,35.4,-0.47600000000000003,19.7,20.87,01a59840o0477o,17.8822233040818,18.83206253105,1.0256,5.276402993080588,0.047,59840.3383448915,26.02695221836155
59840.449551,17.851,0.045,263,12,o,0,0.94,12.740039999999999,7.603689999999999,3144.58,2110.0,2.23,2.03,39.1,-0.488,19.69,20.86,01a59840o0494o,17.8821788871746,18.83206129738,1.0252,5.214408528967899,0.045,59840.34627214803,26.074165578762482
59840.483755999994,17.871,0.059000000000000004,258,15,o,0,0.76,12.73868,7.603110000000001,4721.66,4053.57,2.57,1.99,34.6,-0.446,19.46,20.67,02a59840o0464o,17.8819885547023,18.83205597384,1.0234,5.2344322554252845,0.059000000000000004,59840.380478247294,25.780066834095482
59840.486934,17.919,0.057999999999999996,247,14,o,0,1.18,12.73855,7.60306,4704.01,4015.52,2.55,1.98,36.0,-0.44799999999999995,19.45,20.67,02a59840o0471o,17.8819709808644,18.83205547921,1.0232,5.282434446513356,0.057999999999999996,59840.3836563488,25.7986268792935
59840.519326,17.901,0.05,251,13,o,0,1.55,12.73727,7.602519999999999,4757.53,4091.1,2.54,1.94,36.7,-0.43799999999999994,19.45,20.63,02a59840o0541o,17.8817929192169,18.83205043745,1.0215,5.2644566506423836,0.05,59840.4160493772,25.959771852360795
59840.52658400001,17.904,0.06,250,15,o,0,1.03,12.73698,7.60239,4781.75,3979.37,2.57,2.01,39.7,-0.445,19.4,20.6,02a59840o0557o,17.8817532829821,18.83204930771,1.0212,5.267461594134232,0.06,59840.42330760612,25.761818737241732
59842.427403999995,18.152,0.048,199,10,c,0,1.47,12.66266,7.5700899999999995,3229.57,2131.95,3.0,2.73,40.3,-0.381,19.52,21.52,01a59842o0472c,17.8717577584536,18.83175284447,0.9233,5.516709925617635,0.048,59842.32418533545,26.004093769761873
59842.430632,18.048,0.048,219,10,c,0,1.31,12.66253,7.57003,3210.65,2092.44,3.08,2.8,39.5,-0.37,19.51,21.51,01a59842o0479c,17.8717414535731,18.83175234001,0.9232,5.412711964879465,0.048,59842.32741342962,26.004093769761873
59842.449749,18.07,0.047,215,10,c,0,1.4,12.661760000000001,7.569710000000001,3270.42,2166.49,3.09,2.81,47.9,-0.374,19.52,21.58,01a59842o0519c,17.8716454320339,18.83174950553,0.9222,5.43472395866911,0.047,59842.34653098419,26.02695221836155
59842.469557000004,18.014,0.052000000000000005,226,12,c,0,0.91,12.660960000000001,7.569369999999999,7271.08,8667.76,3.13,2.93,51.7,-0.355,19.53,21.57,01a59842o0561c,17.8715464931762,18.83174640981,0.9211,5.378736337111992,0.052000000000000005,59842.36633955562,25.917188504113845
59843.170063,17.827,0.048,269,13,o,0,1.36,12.63332,7.55743,7053.89,7766.3,2.34,2.14,-45.3,-0.413,19.4,20.92,04a59843o0312o,17.8681857648006,18.83163684781,0.8849,5.192157352496968,0.048,59843.06686496556,26.004093769761873
59843.173568,17.713,0.044000000000000004,298,13,o,0,1.34,12.63318,7.55737,7034.86,7726.71,2.35,2.15,-54.8,-0.41600000000000004,19.4,20.88,04a59843o0319o,17.8681682142337,18.83163629921,0.8847,5.078159548630023,0.044000000000000004,59843.070370066926,26.098565171985374
59843.178527,17.809,0.049,273,13,o,0,0.83,12.63298,7.55728,7094.27,7804.13,2.31,2.13,-50.8,-0.414,19.41,20.89,04a59843o0330o,17.8681433797977,18.83163552302,0.8844,5.174162656199414,0.049,59843.075329210355,25.981706663129557
59843.199489,17.78,0.047,280,13,o,0,1.4,12.63214,7.55692,7122.74,7685.45,2.43,2.2,-62.1,-0.406,19.38,20.86,04a59843o0375o,17.8680383864173,18.83163224195,0.8834,5.145175794169038,0.047,59843.09629181675,26.02695221836155
59844.438316,17.788,0.046,279,13,o,0,1.49,12.58286,7.535310000000001,3613.66,6734.01,2.46,1.87,29.7,-0.423,19.45,20.62,02a59844o0506o,17.8623196547823,18.83143808031,0.8187,5.15389328203098,0.046,59844.33515184539,26.050302283996906
59844.440125,17.839000000000002,0.049,266,13,o,0,1.42,12.58279,7.53528,3633.01,6772.87,2.45,1.86,28.0,-0.42,19.48,20.62,02a59844o0510o,17.8623116199421,18.83143779642,0.8186,5.204894291539974,0.049,59844.3369608918,25.981706663129557
59844.460961000004,17.851,0.053,263,14,o,0,1.03,12.58194,7.53492,3574.47,6694.55,2.48,1.92,28.3,-0.42200000000000004,19.5,20.68,02a59844o0555o,17.8622195115858,18.8314345265,0.8175,5.216905865987867,0.053,59844.35779742378,25.89650718919887
59844.467873,17.852,0.053,262,14,o,0,0.96,12.581660000000001,7.534789999999999,3556.72,6810.7,2.42,1.87,27.7,-0.43,19.51,20.74,02a59844o0570o,17.8621891344989,18.83143344172,0.8171,5.217909683956609,0.053,59844.36470959921,25.89650718919887
59848.40907,17.875,0.044000000000000004,257,11,o,0,1.75,12.42262,7.4650300000000005,3295.05,6869.72,2.27,1.95,25.9,-0.441,19.46,20.69,02a59848o0442o,17.8471805648813,18.83081236787,0.6098,5.24280663208874,0.044000000000000004,59848.30599328149,26.098565171985374
59848.415536,17.878,0.048,256,12,o,0,1.63,12.42235,7.464910000000001,3320.38,6906.07,2.28,1.94,22.5,-0.42700000000000005,19.48,20.64,02a59848o0456o,17.8471593127575,18.83081134476,0.6095,5.245809335823052,0.048,59848.312459404224,26.004093769761873
59848.419610000004,17.817,0.051,271,14,o,0,0.97,12.42218,7.46484,3262.59,6828.1,2.29,1.88,25.0,-0.42700000000000005,19.44,20.62,02a59848o0465o,17.8471459616307,18.83081070013,0.6093,5.184811034597065,0.051,59848.31653348134,25.938271422956003
59848.442997000006,17.82,0.053,270,14,o,0,0.89,12.42121,7.46442,3243.53,6947.04,2.3,1.93,25.8,-0.43200000000000005,19.44,20.6,02a59848o0514o,17.8470699109263,18.83080699947,0.608,5.187820714490432,0.053,59848.339920920575,25.89650718919887
59850.416391,17.951,0.040999999999999995,240,10,c,0,1.03,12.3405,7.4288,10124.81,2068.42,2.98,2.85,-28.4,-0.337,19.76,21.6,01a59850o0458c,17.8413184945265,18.8304940956,0.5037,5.319556691135009,0.040999999999999995,59850.31334813798,26.175237221401503
59850.418277,17.967,0.040999999999999995,236,10,c,0,1.13,12.34042,7.4287600000000005,10105.45,2027.31,2.91,2.82,-11.1,-0.34299999999999997,19.72,21.61,01a59850o0462c,17.8413134649924,18.83049379595,0.5036,5.33555733783593,0.040999999999999995,59850.31523416702,26.175237221401503
59850.438037,18.005,0.040999999999999995,228,9,c,0,1.25,12.33959,7.4284,10166.89,2099.59,3.02,2.87,-6.5,-0.33299999999999996,19.68,21.56,01a59850o0503c,17.8412611658885,18.83049065634,0.5025,5.373564065237046,0.040999999999999995,59850.33499446908,26.175237221401503
59850.456611,17.896,0.042,252,11,c,0,1.01,12.33881,7.42807,373.43,8769.42,3.1,2.91,81.7,-0.37200000000000005,19.69,21.58,01a59850o0542c,17.8412126705452,18.83048770505,0.5015,5.264570307980737,0.042,59850.35356874917,26.14907363720609
59851.209761,17.764,0.038,285,11,o,0,1.81,12.30786,7.41448,3131.68,8943.61,2.4,1.84,-78.7,-0.4,19.55,20.94,04a59851o0522o,17.8393726500453,18.8303679397,0.4618,5.132808081330262,0.038,59851.10672937624,26.25773787165882
59851.23824199999,17.812,0.039,272,11,o,0,1.74,12.30667,7.41396,3172.7,8953.34,2.42,1.78,-77.8,-0.414,19.51,20.94,04a59851o0581o,17.8392980724719,18.83036340703,0.4603,5.180817681895489,0.039,59851.135210806955,26.229535345634595
59851.262422,17.741,0.042,291,12,o,0,1.68,12.30565,7.41352,3127.86,8856.67,2.28,1.74,-76.1,-0.42,19.53,20.85,04a59851o0633o,17.8392351975359,18.83035955865,0.4591,5.109825779089654,0.042,59851.1593911701,26.14907363720609
59851.265374,17.737000000000002,0.040999999999999995,292,12,o,0,1.13,12.305530000000001,7.413460000000001,3108.58,8971.2,2.37,1.76,-75.7,-0.41600000000000004,19.52,20.84,04a59851o0639o,17.8392275562112,18.83035908881,0.4589,5.1058267634073005,0.040999999999999995,59851.16234321423,26.175237221401503
59852.910774,17.983,0.039,233,9,c,0,2.39,12.23772,7.38335,3734.73,3636.22,2.38,2.19,-47.3,-0.397,19.64,21.32,03a59853o0395c,17.8358094229008,18.83009676468,0.3724,5.352273124909376,0.039,59852.80776295572,26.229535345634595
59852.913930999996,17.942999999999998,0.043,242,10,c,0,1.09,12.23758,7.38329,3715.5,3597.39,2.39,2.2,-46.5,-0.401,19.61,21.3,03a59853o0402c,17.8358036950464,18.83009626052,0.3722,5.312273880403101,0.043,59852.8109199888,26.123525724251877
59852.91890700001,17.955,0.046,239,11,c,0,1.04,12.23737,7.3832,3771.2,3676.6,2.49,2.28,-49.7,-0.39399999999999996,19.58,21.3,03a59853o0413c,17.8357946417519,18.83009546586,0.372,5.324275074262951,0.046,59852.815896041095,26.050302283996906
59852.92435,18.012,0.044000000000000004,226,10,c,0,1.42,12.23714,7.3831,3792.56,3561.83,2.39,2.2,-50.1,-0.395,19.63,21.3,03a59853o0425c,17.8357847033375,18.8300945966,0.3717,5.381276384487824,0.044000000000000004,59852.82133909849,26.098565171985374
59854.523404,18.14,0.079,201,16,c,0,14.56,12.17085,7.353510000000001,10327.59,8782.9,3.11,3.0,59.8,-0.364,19.56,21.27,01a59854o0692c,17.8331308242614,18.8298388077,0.2891,5.509629010775406,0.079,59854.42040842602,25.46312913497474
59854.533454,17.733,0.077,293,22,c,0,13.92,12.17042,7.35332,10309.19,8902.47,3.15,3.03,54.9,-0.363,19.52,21.22,01a59854o0713c,17.8331184216374,18.82983719744,0.2886,5.102630706692718,0.077,59854.43045849765,25.490970050269638
59854.535305,18.022000000000002,0.075,224,17,c,0,0.98,12.17035,7.353280000000001,137.02,8850.38,3.07,2.91,-81.5,-0.39,19.58,21.26,01a59854o0717c,17.8331161551093,18.82983690086,0.2885,5.391631016881275,0.075,59854.43230951074,25.519543704721592
59854.538092999996,18.067,0.049,215,10,c,0,1.79,12.17023,7.35323,157.62,8888.37,3.04,2.86,89.1,-0.389,19.59,21.24,01a59854o0723c,17.8331127514959,18.82983645415,0.2883,5.436631482841658,0.049,59854.43509753039,25.981706663129557
59854.549777,17.99,0.055999999999999994,231,13,c,0,0.93,12.16974,7.35302,98.28,8811.18,3.01,2.86,-87.9,-0.39,19.55,21.2,01a59854o0748c,17.8330986190003,18.82983458202,0.2877,5.35963341959984,0.055999999999999994,59854.44678161202,25.83672679568534
59855.16474400001,17.647000000000002,0.049,317,15,o,0,1.4,12.14434,7.34175,7735.22,1533.59,2.32,1.87,-22.4,-0.441,19.19,20.25,04a59855o0420o,17.8323537100458,18.82973598292,0.2569,5.016735496945129,0.049,59855.06175291426,25.981706663129557
59855.167901,17.642,0.054000000000000006,319,17,o,0,0.96,12.1442,7.34169,7716.71,1494.25,2.29,1.83,-19.7,-0.44799999999999995,19.26,20.26,04a59855o0427o,17.8323492204653,18.82973547643,0.2567,5.011736102057295,0.054000000000000006,59855.064909940185,25.87621246364342
59855.17105800001,17.573,0.048,339,16,o,0,1.82,12.14407,7.34163,7776.59,1571.54,2.32,1.9,-21.4,-0.445,19.22,20.25,04a59855o0434o,17.8323447321749,18.82973496994,0.2566,4.942736707012507,0.048,59855.068066966116,26.004093769761873
59855.196257,17.675,0.048,309,15,o,0,1.12,12.14301,7.34117,7812.52,1449.88,2.41,1.84,-22.0,-0.41700000000000004,19.23,20.3,04a59855o0489o,17.8323089901932,18.82973092703,0.2553,5.044741525607993,0.048,59855.09326617254,26.004093769761873
59858.487989,17.614,0.049,327,16,o,0,2.49,12.00617,7.2797600000000005,5853.96,3352.54,2.56,2.39,45.0,-0.4,18.77,19.23,01a59858o0463o,17.8300901745174,18.82920102433,0.1166,4.984072841625833,0.049,59858.385010987346,25.981706663129557
59858.490874,17.704,0.079,301,24,o,0,0.85,12.006039999999999,7.2797,5874.35,3391.82,2.49,2.33,50.2,-0.405,18.78,19.21,01a59858o0469o,17.8300899869286,18.82920055836,0.1166,5.074072918209563,0.079,59858.38789598843,25.46312913497474
59858.521069,17.685,0.077,306,23,o,0,1.42,12.004769999999999,7.279139999999999,5817.54,3319.31,2.48,2.28,45.1,-0.402,18.64,19.0,01a59858o0533o,17.8300888771121,18.82919568119,0.1158,5.0550736158291105,0.077,59858.41809099484,25.490970050269638
59858.549655999996,17.594,0.055999999999999994,333,19,o,0,0.91,12.00356,7.2786,5801.34,3441.5,2.39,2.27,51.9,-0.41,18.99,19.78,01a59858o0594o,17.8300891743209,18.82919106347,0.1151,4.964074112170456,0.055999999999999994,59858.44667799312,25.83672679568534
59859.107404999995,17.71,0.09,299,27,o,0,1.83,11.98052,7.26828,6269.66,5368.03,2.15,1.96,-46.8,-0.406,18.28,18.33,04a59859o0197o,17.8301011670919,18.8291009158,0.1055,5.08008304789333,0.09,59859.00442692385,25.32159058960253
59859.109219000005,17.869,0.11599999999999999,258,30,o,0,1.32,11.98044,7.26825,6250.5,5329.19,2.1,1.91,-38.7,-0.406,18.33,18.36,04a59859o0201o,17.830100802392,18.82910062244,0.1055,5.239083126140834,0.11599999999999999,59859.00624092597,25.046051890133548
59859.11238099999,17.684,0.10099999999999999,306,31,o,0,1.11,11.980310000000001,7.26819,6308.47,5406.39,2.12,1.9,-32.4,-0.39799999999999996,18.34,18.38,04a59859o0208o,17.8301001641852,18.82910011108,0.1055,5.054083262838821,0.10099999999999999,59859.009402929645,25.196393428744237
59859.118694000004,17.442999999999998,0.07,383,27,o,0,1.19,11.980039999999999,7.26807,6328.68,5290.32,2.13,1.93,-39.3,-0.39799999999999996,18.29,18.6,04a59859o0222o,17.8300988815291,18.82909909013,0.1054,4.813083536790927,0.07,59859.015715937065,25.5944517631652
59864.426366,17.748,0.071,289,20,o,0,1.31,11.75993,7.16829,4571.72,1373.23,2.0,1.83,47.3,-0.461,18.81,19.32,02a59864o0503o,17.8344998150642,18.82823612929,0.2905,5.117647150428983,0.071,59864.32336251938,25.579050991403154
59864.429532,17.715,0.069,298,21,o,0,1.33,11.759789999999999,7.16823,4553.11,1334.23,1.96,1.83,50.5,-0.467,18.82,19.32,02a59864o0510o,17.83450512587,18.8282356118,0.2906,5.084646563484577,0.069,59864.32652848872,25.610074136357703
59864.435409000005,17.648,0.057999999999999996,317,18,o,0,1.86,11.75955,7.16812,4612.64,1411.04,2.0,1.83,49.7,-0.455,18.79,19.31,02a59864o0523o,17.834515033737,18.82823465118,0.2909,5.017645467923575,0.057999999999999996,59864.332405431494,25.7986268792935
59864.445373,17.739,0.06,291,18,o,0,1.72,11.75913,7.16793,4634.52,1295.35,1.97,1.85,58.1,-0.45799999999999996,18.81,19.28,02a59864o0545o,17.834531977986,18.82823302249,0.2914,5.108643592685908,0.06,59864.34236933363,25.761818737241732
59864.516814999995,17.791,0.09,278,25,o,0,0.89,11.75613,7.166589999999999,2188.73,7645.78,2.44,2.25,63.1,-0.44799999999999995,18.83,19.07,01a59864o0677o,17.8346586107071,18.82822134387,0.2951,5.160629521271291,0.09,59864.41381060225,25.32159058960253
59864.52271799999,17.745,0.079,290,23,o,0,0.89,11.75588,7.16648,2208.6,7684.94,2.54,2.29,55.7,-0.42700000000000005,18.78,19.05,01a59864o0689o,17.8346694494113,18.82822037883,0.2954,5.114628312895793,0.079,59864.41971353965,25.46312913497474
59864.549816,17.657,0.081,314,26,o,0,0.87,11.75474,7.165960000000001,2151.54,7613.95,2.46,2.25,60.9,-0.436,18.73,18.91,01a59864o0746o,17.8347198506152,18.82821594864,0.2968,5.026622687208427,0.081,59864.44681124856,25.43598431600422
59864.57505399999,17.642,0.081,319,26,o,0,1.39,11.753689999999999,7.165489999999999,2130.34,7736.31,2.48,2.4,81.9,-0.446,18.6,18.72,01a59864o0798o,17.8347676523521,18.82821182232,0.2981,5.011617342991078,0.081,59864.47204897248,25.43598431600422
59866.442297,17.83,0.057,268,15,o,0,1.15,11.67694,7.1304,526.57,4886.09,2.05,1.84,33.9,-0.434,19.22,20.17,02a59866o0548o,17.8384411969872,18.82790595894,0.3948,5.199205392314692,0.057,59866.33927075587,25.817509724019615
59866.45046,17.701,0.105,302,32,o,0,1.02,11.6766,7.13025,2031.39,7713.15,2.44,2.22,58.7,-0.43799999999999994,18.3,18.69,01a59866o0495o,17.8384602090455,18.8279046193,0.3952,5.070203232483422,0.105,59866.34743364606,25.154223615525996
59866.453692999996,17.611,0.06,328,20,o,0,0.84,11.67646,7.13018,2051.17,7752.43,2.38,2.2,61.8,-0.44,18.87,19.57,01a59866o0502o,17.83846777227,18.82790408873,0.3954,4.980202373005772,0.06,59866.350666602375,25.761818737241732
59866.458508,17.695999999999998,0.046,303,14,o,0,1.93,11.676260000000001,7.130089999999999,507.65,4846.55,2.09,1.8,24.8,-0.415,19.21,20.05,02a59866o0583o,17.8384790712176,18.82790329852,0.3957,5.0652010887250505,0.046,59866.355481537124,26.050302283996906
59866.461672000005,17.754,0.051,288,15,o,0,1.39,11.67613,7.1300300000000005,567.53,4923.62,2.07,1.79,28.3,-0.444,19.24,20.05,02a59866o0590o,17.8384865184376,18.82790277927,0.3958,5.1232002420640015,0.051,59866.35864549411,25.938271422956003
59866.478788,17.745,0.049,290,14,o,0,1.45,11.675410000000001,7.12971,588.54,4806.71,2.1,1.8,28.1,-0.439,19.23,20.01,02a59866o0627o,17.8385271095223,18.82789997022,0.3968,5.114195624907072,0.049,59866.375761259675,25.981706663129557
59866.492611,17.828,0.051,268,14,o,0,1.86,11.67483,7.12945,1975.22,7796.65,2.48,2.21,64.1,-0.429,19.26,20.01,01a59866o0526o,17.838560256212,18.82789770155,0.3975,5.197191851637481,0.051,59866.38958406824,25.938271422956003
59867.490801,17.762999999999998,0.05,285,14,o,0,1.47,11.63395,7.110710000000001,1956.52,7756.02,2.38,2.25,60.1,-0.44299999999999995,19.33,20.08,01a59867o0645o,17.8409844936018,18.8277337111,0.4499,5.131915684925543,0.05,59867.38776006701,25.959771852360795
59867.516488,17.791,0.047,278,13,o,0,2.11,11.63288,7.1102300000000005,1978.59,7799.02,2.48,2.35,68.7,-0.446,19.26,20.08,01a59867o0699o,17.8410547365961,18.82772948676,0.4513,5.159907622694561,0.047,59867.41344666132,26.02695221836155
59867.520652,17.837,0.057999999999999996,266,15,o,0,1.42,11.632710000000001,7.11015,1917.82,7721.46,2.51,2.39,72.5,-0.445,19.23,20.07,01a59867o0708o,17.8410662179242,18.82772880195,0.4515,5.2059063042600435,0.057999999999999996,59867.417610595,25.7986268792935
59867.526225,17.882,0.065,255,17,o,0,1.1,11.632480000000001,7.11004,1897.87,7839.36,2.65,2.6,77.7,-0.442,19.16,20.16,01a59867o0720o,17.8410816234787,18.82772788541,0.4518,5.250904534927514,0.065,59867.423183506035,25.674913471593705
59868.408693,17.834,0.046,267,12,o,0,1.76,11.59655,7.0935,687.93,4819.06,2.21,1.84,28.7,-0.436,19.34,20.3,02a59868o0468o,17.8434746890133,18.82758262624,0.4983,5.202630043193103,0.046,59868.30563768483,26.050302283996906
59868.41230900001,17.708,0.046,300,14,o,0,1.21,11.5964,7.093430000000001,668.77,4780.16,2.23,1.85,29.9,-0.44,19.34,20.32,02a59868o0476o,17.8434851002556,18.82758203051,0.4985,5.076628844899366,0.046,59868.30925362471,26.050302283996906
59868.418629,17.712,0.043,299,13,o,0,2.2,11.59614,7.093310000000001,728.72,4857.83,2.23,1.86,30.7,-0.44299999999999995,19.33,20.36,02a59868o0489o,17.8435033555585,18.82758098928,0.4988,5.0806267434016,0.043,59868.31557351927,26.123525724251877
59868.42915900001,17.695999999999998,0.046,303,14,o,0,1.18,11.5957,7.09311,752.61,4741.06,2.21,1.86,32.4,-0.445,19.35,20.39,02a59868o0512o,17.8435339364621,18.82757925442,0.4994,5.064623221938742,0.046,59868.32610334266,26.050302283996906
59869.512222000005,17.803,0.049,275,14,o,0,1.36,11.55162,7.072839999999999,774.52,4774.8,2.14,1.86,26.9,-0.43799999999999994,19.39,20.46,02a59869o0684o,17.8468245014023,18.82740062241,0.5566,5.171243415462705,0.049,59869.40914733794,25.981706663129557
59869.532427,17.897000000000002,0.052000000000000005,252,13,o,0,1.25,11.5508,7.07246,755.91,4734.4,2.28,1.9,29.0,-0.43200000000000005,19.27,20.32,02a59869o0722o,17.8468927086092,18.82739728633,0.5577,5.2652355012887195,0.052000000000000005,59869.429351944,25.917188504113845
59869.536587,17.829,0.061,268,16,o,0,1.0,11.55062,7.07238,814.87,4811.46,2.24,1.89,28.8,-0.436,19.29,20.29,02a59869o0731o,17.8469068207705,18.82739659945,0.5579,5.197233863452167,0.061,59869.4335118625,25.743872275673926
59869.550671000005,17.735,0.06,292,18,o,0,1.22,11.55005,7.07211,837.83,4693.99,2.23,1.94,29.1,-0.43700000000000006,19.17,20.14,02a59869o0759o,17.8469547610603,18.82739427392,0.5587,5.103228298676315,0.06,59869.447595585625,25.761818737241732
59870.3961,18.03,0.051,223,11,c,0,1.02,11.51595,7.05633,842.28,4740.6,2.4,2.25,24.6,-0.436,19.61,21.35,02a59870o0439c,17.8497551418645,18.82725455938,0.6033,5.397903711975218,0.051,59870.293008411965,25.938271422956003
59870.399072,18.066,0.052000000000000005,216,11,c,0,1.41,11.515830000000001,7.05627,823.84,4701.44,2.42,2.27,23.4,-0.435,19.61,21.35,02a59870o0445c,17.8497654541729,18.82725406782,0.6034,5.433902514149432,0.052000000000000005,59870.295980352406,25.917188504113845
59870.402101,17.816,0.04,271,11,o,0,1.52,11.5157,7.05622,1727.02,7857.08,2.28,2.17,64.0,-0.45899999999999996,19.62,20.71,01a59870o0393o,17.8497759812861,18.82725356683,0.6036,5.183901291280431,0.04,59870.29900929161,26.202046884880936
59870.422055999996,18.01,0.052000000000000005,227,12,c,0,1.04,11.51488,7.055839999999999,881.94,4781.17,2.31,2.26,43.5,-0.446,19.64,21.35,02a59870o0488c,17.8498457617467,18.82725026624,0.6046,5.377893182998662,0.052000000000000005,59870.31896388859,25.917188504113845
